Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
23953	0.23776	-1.8182e-002	0.11496	2.8147e-003
23954	0.19639	-1.9725e-002	0.11727	2.2787e-003
23955	0.22271	-1.0397e-002	0.12283	2.695e-003
23956	0.23267	7.5517e-003	0.12825	2.9413e-003
23957	0.21239	8.542e-003	0.12894	2.6649e-003
23958	0.19078	3.2475e-003	0.12861	2.3646e-003
23959	0.20788	-1.1442e-002	0.12302	2.4953e-003
23960	0.36049	5.0511e-002	0.1249	5.1114e-003
23961	0.32081	5.0695e-002	0.12537	4.4087e-003
23962	0.34251	5.4208e-002	0.12475	4.7811e-003
23963	0.35486	7.4503e-002	0.11756	5.0157e-003
23964	0.30707	-1.4507e-002	0.11531	3.8667e-003
23965	0.38333	-3.4541e-003	0.11632	5.3028e-003
23966	0.34869	-2.7492e-002	0.10098	4.3846e-003
23967	0.35138	-2.4708e-003	0.12087	4.6951e-003
23968	0.32425	-2.6205e-004	0.12304	4.2547e-003
23969	0.36137	1.5006e-002	0.1261	5.0063e-003
23970	0.33702	1.7242e-002	0.12703	4.5631e-003
23971	0.36746	6.617e-004	0.12158	5.0331e-003
23972	0.47206	5.525e-002	0.1231	7.7308e-003
23973	0.49391	5.8218e-002	0.12254	8.2962e-003
23974	0.48428	8.2133e-002	0.11521	8.0753e-003
23975	0.45264	1.141e-004	0.11804	6.9861e-003
23976	0.49487	6.2242e-004	0.11517	7.9645e-003
23977	0.48795	9.667e-003	0.12041	7.8921e-003
23978	0.47176	2.2956e-002	0.1245	7.6072e-003
23979	0.49154	2.6018e-002	0.12441	8.1046e-003
23980	0.5094	2.6262e-002	0.12401	8.5555e-003
23981	0.47376	1.4748e-003	0.11135	7.4216e-003
23982	0.62906	7.2318e-002	0.11949	1.2166e-002
23983	0.64874	8.3416e-002	0.11809	1.2827e-002
23984	0.64628	5.7232e-002	0.12085	1.263e-002
23985	0.61259	6.6294e-002	0.12031	1.1637e-002
23986	0.62278	9.4464e-002	0.11225	1.2031e-002
23987	0.61568	1.0661e-003	0.11053	1.1243e-002
23988	0.66128	7.7996e-003	0.11335	1.2744e-002
23989	0.63847	2.3114e-002	0.11955	1.2175e-002
23990	0.60383	2.0826e-002	0.12007	1.1095e-002
23991	0.62115	2.197e-002	0.11981	1.1632e-002
23992	0.79705	3.9736e-002	0.1145	1.7858e-002
23993	0.79709	7.5387e-002	0.11216	1.8079e-002
23994	0.75968	8.4342e-002	0.11669	1.6707e-002
23995	0.74039	7.1226e-002	0.1183	1.5924e-002
23996	0.77881	7.1434e-002	0.11782	1.7378e-002
23997	0.74107	9.4842e-002	0.11077	1.601e-002
23998	0.77447	0.10264	0.10955	1.7322e-002
23999	0.73059	1.3051e-002	0.10871	1.51e-002
24000	0.77801	1.0638e-002	0.10249	1.6771e-002
24001	0.75117	1.5833e-002	0.11131	1.5884e-002
24002	0.76394	3.2687e-002	0.11813	1.6539e-002
24003	0.78145	3.0127e-002	0.11673	1.7184e-002
24004	0.74817	3.3369e-002	0.11881	1.597e-002
24005	3.7402e-002	0.97731	3.4979e-002	1.0311e-004
24006	5.8246e-002	0.96472	4.0737e-002	2.4202e-004
24007	8.4201e-002	0.96916	3.9733e-002	4.409e-004
24008	5.9437e-002	0.98302	3.8956e-002	2.4532e-004
24009	0.10504	0.94344	3.6719e-002	6.3193e-004
24010	6.0391e-002	0.93672	3.836e-002	2.5145e-004
24011	7.53e-002	1.0053	2.6552e-002	3.1268e-004
24012	9.0457e-002	1.0024	2.7878e-002	4.2147e-004
24013	5.9288e-002	1.0049	2.8459e-002	2.2068e-004
24014	8.8203e-002	1.0007	3.2786e-002	4.2501e-004
24015	6.6777e-002	1.0067	3.0632e-002	2.7102e-004
24016	0.19494	0.95162	3.8912e-002	1.6121e-003
24017	0.2368	0.94465	3.8648e-002	2.1657e-003
24018	0.2174	0.94771	3.8787e-002	1.9044e-003
24019	0.23386	0.91665	3.6434e-002	2.244e-003
24020	0.17984	0.93165	3.6184e-002	1.4886e-003
24021	0.20061	0.98275	2.5826e-002	1.4928e-003
24022	0.21986	0.9825	2.5674e-002	1.7133e-003
24023	0.23642	0.97619	2.6066e-002	1.951e-003
24024	0.23639	0.97691	3.0798e-002	1.96e-003
24025	0.22147	0.98009	3.0236e-002	1.7596e-003
24026	0.3653	0.90362	3.9758e-002	4.396e-003
24027	0.3861	0.91017	3.8635e-002	4.7824e-003
24028	0.37042	0.9259	3.7421e-002	4.3726e-003
24029	0.35172	0.93391	3.7054e-002	3.9652e-003
24030	0.39015	0.92865	3.669e-002	4.76e-003
24031	0.35525	0.91477	3.8875e-002	4.1413e-003
24032	0.41638	0.8877	3.5161e-002	5.5622e-003
