Node Number	X Location (m)	Y Location (m)	Z Location (m)	Total Deformation (m)
17532	0.84281	0.13703	0.10505	3.4876e-002
17533	0.8428	0.21576	9.6655e-002	2.1782e-002
17534	0.83145	-2.8137e-003	0.10225	5.545e-002
17535	0.83174	0.21566	9.682e-002	2.1124e-002
17536	0.83175	0.13668	0.10523	3.382e-002
17537	1.8819	0.47957	4.8009e-002	2.592e-002
17538	1.9686	0.54365	3.7547e-002	5.4245e-002
17539	2.0552	0.60768	2.6651e-002	9.1871e-002
17540	2.0648	0.63133	2.3148e-002	0.10415
17541	1.9709	0.56194	3.5049e-002	6.2634e-002
17542	1.878	0.49328	4.6305e-002	3.1202e-002
17543	3.	0.4658	2.0189e-002	0.23668
17544	3.	0.42942	2.7237e-002	0.22658
17545	3.	0.35665	4.1332e-002	0.17944
17546	3.	0.32026	4.8379e-002	0.1427
17547	3.	0.2475	6.2474e-002	5.6955e-002
17548	3.	0.21111	6.9522e-002	2.524e-002
17549	-1.433e-017	-0.12356	3.5339e-002	0.
17550	-5.944e-018	-0.10907	6.7955e-002	0.
17551	3.5565e-017	-5.6628e-002	0.11535	0.
17552	0.	8.3257e-002	0.12114	0.
17553	0.	0.21106	0.10894	0.
17554	0.	0.36949	9.3823e-002	0.
17555	0.	0.48832	8.2483e-002	0.
17556	0.	0.56754	7.4924e-002	0.
17557	0.	0.64675	6.7364e-002	0.
17558	0.	0.76558	5.6024e-002	0.
17559	0.	0.8448	4.8464e-002	0.
17560	0.	0.92402	4.0904e-002	0.
17561	2.9597	0.11828	3.6115e-002	6.6098e-002
17562	2.9202	0.11501	3.5869e-002	7.2935e-002
17563	2.8018	0.10519	3.5091e-002	9.3687e-002
17564	2.7623	0.10191	3.4818e-002	0.10037
17565	2.6439	9.2085e-002	3.3959e-002	0.12017
17566	2.6044	8.8807e-002	3.3659e-002	0.12682
17567	2.486	7.8966e-002	3.272e-002	0.14545
17568	2.4465	7.5684e-002	3.2393e-002	0.15096
17569	2.324	6.5493e-002	3.1339e-002	0.16537
17570	2.2886	6.2548e-002	3.1023e-002	0.16867
17571	2.1702	5.2687e-002	2.9928e-002	0.17694
17572	2.1238	4.8828e-002	2.9484e-002	0.17907
17573	2.006	3.9006e-002	2.8314e-002	0.18159
17574	1.9728	3.6238e-002	2.7975e-002	0.18146
17575	1.8509	2.6073e-002	2.6689e-002	0.17765
17576	1.8149	2.3068e-002	2.6298e-002	0.17585
17577	1.6912	1.2749e-002	2.4914e-002	0.16765
17578	1.657	9.8902e-003	2.452e-002	0.16478
17579	1.5386	2.0983e-006	2.3121e-002	0.15254
17580	1.496	-3.5518e-003	2.2605e-002	0.14764
17581	1.3807	-1.3187e-002	2.1169e-002	0.13346
17582	1.3412	-1.6485e-002	2.0665e-002	0.12842
17583	1.2228	-2.6379e-002	1.9118e-002	0.11235
17584	1.1833	-2.9678e-002	1.859e-002	0.107
17585	1.0649	-3.9574e-002	1.697e-002	9.0806e-002
17586	1.0254	-4.2873e-002	1.6418e-002	8.559e-002
17587	0.90572	-5.2877e-002	1.4706e-002	7.0114e-002
17588	0.86754	-5.6069e-002	1.4149e-002	6.537e-002
17589	0.7511	-6.5799e-002	1.2415e-002	5.1363e-002
17590	0.70965	-6.9263e-002	1.1785e-002	4.6748e-002
17591	0.58771	-7.9452e-002	9.8945e-003	3.4643e-002
17592	0.55176	-8.2454e-002	9.3266e-003	3.1424e-002
17593	0.43335	-9.2345e-002	7.4213e-003	2.1792e-002
17594	0.39101	-9.5881e-002	6.7274e-003	1.8728e-002
17595	0.27546	-0.10553	4.7996e-003	1.1396e-002
17596	0.23599	-0.10882	4.1296e-003	9.2697e-003
17597	0.11758	-0.1187	2.0841e-003	3.8717e-003
17598	7.811e-002	-0.122	1.3904e-003	2.3914e-003
17599	3.7244e-002	1.0271	-6.2461e-004	2.1959e-003
17600	7.6196e-002	1.0203	-1.2621e-003	5.738e-003
17601	0.11515	1.0135	-1.8833e-003	1.0571e-002
17602	0.19304	0.99991	-3.0771e-003	2.3307e-002
17603	0.23199	0.99309	-3.6496e-003	3.0104e-002
17604	0.27093	0.98626	-4.2058e-003	3.7108e-002
17605	0.34882	0.97257	-5.2693e-003	5.0965e-002
17606	0.38776	0.96572	-5.7765e-003	5.7374e-002
17607	0.4267	0.95886	-6.2674e-003	6.3569e-002
17608	0.50458	0.94512	-7.1997e-003	7.5444e-002
17609	0.54352	0.93824	-7.6412e-003	8.1049e-002
17610	0.58246	0.93136	-8.066e-003	8.6358e-002
17611	0.66033	0.91758	-8.866e-003	9.597e-002
17612	0.69927	0.91068	-9.241e-003	0.10027
17613	0.73821	0.90379	-9.5993e-003	0.10428
17614	0.81608	0.88999	-1.0266e-002	0.11147
17615	0.85502	0.88308	-1.0573e-002	0.11445
17616	0.89396	0.87618	-1.0865e-002	0.11695
17617	0.93289	0.86928	-1.1139e-002	0.11896
17618	0.97183	0.86238	-1.1396e-002	0.12051
17619	1.0108	0.85548	-1.1637e-002	0.12193
17620	1.0497	0.84858	-1.186e-002	0.12326
17621	1.0886	0.84169	-1.2067e-002	0.1245
17622	1.1665	0.82791	-1.243e-002	0.12614
17623	1.2055	0.82103	-1.2586e-002	0.12628
17624	1.2444	0.81415	-1.2725e-002	0.12595
17625	1.3223	0.80041	-1.2952e-002	0.12442
17626	1.3613	0.79354	-1.3041e-002	0.12386
17627	1.4002	0.78669	-1.3112e-002	0.12343
17628	1.4781	0.77301	-1.3204e-002	0.12272
17629	1.5171	0.76618	-1.3224e-002	0.12193
17630	1.556	0.75936	-1.3228e-002	0.12086
17631	1.6339	0.74575	-1.3184e-002	0.11801
17632	1.6729	0.73896	-1.3137e-002	0.11718
17633	1.7119	0.73219	-1.3073e-002	0.11685
17634	1.7898	0.71867	-1.2895e-002	0.11735
17635	1.8288	0.71193	-1.278e-002	0.11756
17636	1.8677	0.7052	-1.2649e-002	0.11769
17637	1.9457	0.69178	-1.2336e-002	0.11749
17638	1.9847	0.68508	-1.2154e-002	0.11805
17639	2.0236	0.6784	-1.1956e-002	0.11923
17640	2.1016	0.66508	-1.1509e-002	0.12358
17641	2.1406	0.65844	-1.126e-002	0.1261
17642	2.1796	0.6518	-1.0994e-002	0.1287
17643	2.2576	0.63857	-1.0411e-002	0.13365
17644	2.2965	0.63196	-1.0094e-002	0.13635
17645	2.3355	0.62537	-9.7601e-003	0.13937
17646	2.4135	0.6122	-9.0401e-003	0.14687
17647	2.4525	0.60562	-8.6539e-003	0.15124
17648	2.4915	0.59905	-8.2501e-003	0.15583
17649	2.5695	0.58591	-7.3892e-003	0.16497
17650	2.6085	0.57934	-6.9317e-003	0.16973
17651	2.6475	0.57277	-6.4559e-003	0.17492
17652	2.7255	0.55962	-5.4487e-003	0.18728
17653	2.7644	0.55304	-4.9167e-003	0.19465
17654	2.8034	0.54644	-4.3655e-003	0.20251
17655	2.8814	0.53321	-3.2043e-003	0.21824
17656	2.9204	0.52658	-2.5935e-003	0.22532
17657	2.9593	0.51992	-1.9621e-003	0.23214
17658	2.1868	0.63786	1.8645e-002	0.12397
17659	2.0197	0.66576	1.977e-002	0.1133
17660	2.0472	0.61833	2.5421e-002	9.5578e-002
17661	6.9313e-002	1.5956e-002	0.12673	2.0013e-003
17662	0.20794	2.3457e-002	0.12436	6.7763e-003
17663	0.34656	3.0958e-002	0.12199	1.1566e-002
17664	0.48519	3.8458e-002	0.11962	1.9141e-002
17665	0.62381	4.5959e-002	0.11725	2.7585e-002
17666	0.76244	5.346e-002	0.11488	3.9829e-002
17667	7.4804e-002	0.9907	3.2846e-002	5.8599e-003
17668	0.22441	0.9657	3.184e-002	2.9446e-002
17669	0.37402	0.9407	3.0835e-002	5.5079e-002
17670	0.52363	0.9157	2.983e-002	7.774e-002
17671	0.67324	0.8907	2.8824e-002	9.5541e-002
17672	0.82285	0.8657	2.7819e-002	0.10961
17673	0.97246	0.84071	2.6813e-002	0.11712
17674	1.1221	0.81571	2.5808e-002	0.12144
17675	1.2717	0.79072	2.4802e-002	0.12093
17676	1.4213	0.76572	2.3796e-002	0.11834
17677	1.5709	0.74073	2.279e-002	0.11531
17678	1.7205	0.71574	2.1783e-002	0.11153
17679	1.8701	0.69075	2.0777e-002	0.11275
17680	2.3346	0.61317	1.7649e-002	0.13325
17681	2.4825	0.58849	1.6652e-002	0.14859
17682	2.6303	0.5638	1.5654e-002	0.16622
17683	2.7782	0.53913	1.4655e-002	0.19199
17684	2.9261	0.51446	1.3655e-002	0.22424
17685	2.963	0.50829	1.3404e-002	0.23192
17686	0.91986	6.1979e-002	0.11218	5.6707e-002
17687	1.0739	7.0319e-002	0.10955	7.236e-002
17688	1.228	7.866e-002	0.10691	9.0822e-002
17689	1.3821	8.7001e-002	0.10428	0.10881
17690	1.5362	9.5344e-002	0.10164	0.12519
17691	1.6903	0.10369	9.9003e-002	0.13853
17692	1.8444	0.11203	9.6366e-002	0.14736
17693	1.9985	0.12038	9.3729e-002	0.15
17694	2.1525	0.12873	9.1091e-002	0.14597
17695	2.3066	0.13709	8.8453e-002	0.13449
17696	2.4562	0.1452	8.5891e-002	0.11765
17697	2.6148	0.1538	8.3174e-002	9.4703e-002
17698	2.7689	0.16217	8.0533e-002	7.156e-002
17699	2.923	0.17054	7.7891e-002	4.7658e-002
17700	3.	0.12701	5.4208e-002	5.9257e-002
17701	3.	0.15609	7.6224e-002	4.9097e-002
17702	2.1212	0.66426	6.7284e-003	0.12548
17703	2.1129	0.66588	6.2397e-003	0.12502
17704	2.1174	0.66939	7.45e-003	0.12687
17705	0.84274	2.6977e-002	0.11223	5.3224e-002
17706	0.84281	8.7336e-002	0.11035	4.3589e-002
17707	0.8428	0.23547	9.4552e-002	1.9261e-002
17708	0.8428	0.18613	9.9815e-002	2.6347e-002
17709	0.83168	2.6297e-002	0.11241	5.183e-002
17710	0.83174	0.18593	9.9985e-002	2.556e-002
17711	0.83174	0.23543	9.4715e-002	1.8703e-002
17712	0.83175	9.6944e-002	0.10946	4.0646e-002
17713	1.9012	0.49383	4.5717e-002	3.1802e-002
17714	1.8531	0.45825	5.1399e-002	1.9209e-002
17715	1.8387	0.44759	5.3078e-002	1.772e-002
17716	1.9926	0.56142	3.457e-002	6.3099e-002
17717	1.9445	0.52587	4.0493e-002	4.605e-002
17718	2.084	0.62895	2.2924e-002	0.106
17719	2.0359	0.59343	2.9116e-002	8.2305e-002
17720	2.0791	0.6419	2.1285e-002	0.11088
17721	1.9399	0.53908	3.8852e-002	5.1966e-002
17722	1.9863	0.57335	3.3129e-002	6.8338e-002
17723	1.8471	0.47044	4.9946e-002	2.2239e-002
17724	1.8317	0.45901	5.1748e-002	1.9135e-002
17725	1.8935	0.50474	4.446e-002	3.6316e-002
17726	3.	0.48396	1.6672e-002	0.23907
17727	3.	0.4112	3.0764e-002	0.21823
17728	3.	0.44761	2.3713e-002	0.23265
17729	3.	0.37482	3.7812e-002	0.19471
17730	3.	0.30206	5.1904e-002	0.122
17731	3.	0.33846	4.4855e-002	0.16198
17732	3.	0.26568	5.8952e-002	7.8312e-002
17733	3.	0.19292	7.3045e-002	2.6482e-002
17734	3.	0.2293	6.5998e-002	3.7922e-002
17735	3.7729e-018	-0.12726	1.7879e-002	0.
17736	2.9828e-017	-0.11742	5.2219e-002	0.
17737	4.6486e-017	-9.8675e-002	8.2324e-002	0.
17738	-3.0337e-017	-7.2295e-002	0.10624	0.
17739	2.5535e-017	-2.3089e-002	0.12641	0.
17740	0.	3.6475e-002	0.1256	0.
17741	-7.7659e-008	0.123	0.11735	0.
17742	-7.7659e-008	0.18242	0.11168	0.
17743	-8.3461e-008	0.2532	0.10492	0.
17744	-8.3461e-008	0.33242	9.7361e-002	0.
17745	-8.9262e-008	0.4032	9.0606e-002	0.
17746	-8.9262e-008	0.46262	8.4936e-002	0.
17747	0.	0.52793	7.8703e-002	0.
17748	0.	0.54773	7.6814e-002	0.
17749	-9.5064e-008	0.61262	7.0621e-002	0.
17750	-1.0087e-007	0.6834	6.3866e-002	0.
17751	-1.0087e-007	0.74282	5.8196e-002	0.
17752	0.	0.80519	5.2244e-002	0.
17753	-1.0667e-007	0.89282	4.3881e-002	0.
17754	-1.1247e-007	0.96361	3.7126e-002	0.
17755	2.9799	0.11995	3.6237e-002	6.2683e-002
17756	2.8812	0.11177	3.5619e-002	7.9789e-002
17757	2.94	0.11664	3.5993e-002	6.9482e-002
17758	2.8219	0.10686	3.5228e-002	9.0232e-002
17759	2.7232	9.8673e-002	3.4542e-002	0.10685
17760	2.7821	0.10355	3.4956e-002	9.7045e-002
17761	2.664	9.3758e-002	3.4109e-002	0.11672
17762	2.5653	8.5561e-002	3.3356e-002	0.1332
17763	2.6214	9.0221e-002	3.3789e-002	0.12398
17764	2.5075	8.0756e-002	3.2895e-002	0.14228
17765	2.4074	7.2435e-002	3.2064e-002	0.15601
17766	2.4638	7.7122e-002	3.2537e-002	0.1486
17767	2.3482	6.751e-002	3.1552e-002	0.16287
17768	2.2495	5.9296e-002	3.0668e-002	0.17186
17769	2.3066	6.4043e-002	3.1184e-002	0.16704
17770	2.1913	5.4448e-002	3.0128e-002	0.17576
17771	2.0916	4.6144e-002	2.917e-002	0.18019
17772	2.1456	5.0644e-002	2.9694e-002	0.17814
17773	2.0324	4.1209e-002	2.8581e-002	0.18144
17774	1.9337	3.2981e-002	2.7569e-002	0.18075
17775	1.9925	3.7884e-002	2.8177e-002	0.18161
17776	1.8745	2.8042e-002	2.6943e-002	0.17868
17777	1.7758	1.9809e-002	2.5867e-002	0.17359
17778	1.8346	2.4715e-002	2.6513e-002	0.17687
17779	1.7166	1.4867e-002	2.5203e-002	0.16959
17780	1.6179	6.629e-003	2.4065e-002	0.16108
17781	1.6767	1.1538e-002	2.4748e-002	0.16646
17782	1.5572	1.559e-003	2.3345e-002	0.15462
17783	1.46	-6.5572e-003	2.2163e-002	0.14331
17784	1.5188	-1.6462e-003	2.2883e-002	0.1503
17785	1.4008	-1.1503e-002	2.1424e-002	0.13597
17786	1.3021	-1.9748e-002	2.0161e-002	0.12316
17787	1.3623	-1.4724e-002	2.0935e-002	0.13112
17788	1.2411	-2.4851e-002	1.9361e-002	0.11481
17789	1.1443	-3.2942e-002	1.8062e-002	0.10161
17790	1.2039	-2.7956e-002	1.8867e-002	0.10981
17791	1.0823	-3.8122e-002	1.7211e-002	9.3091e-002
17792	0.98637	-4.6137e-002	1.5865e-002	8.0528e-002
17793	1.0452	-4.1224e-002	1.6695e-002	8.8212e-002
17794	0.92716	-5.1086e-002	1.5017e-002	7.2801e-002
17795	0.82848	-5.9333e-002	1.3573e-002	6.0585e-002
17796	0.88727	-5.4419e-002	1.4438e-002	6.7816e-002
17797	0.76927	-6.4281e-002	1.2689e-002	5.3465e-002
17798	0.67059	-7.2526e-002	1.1186e-002	4.2634e-002
17799	0.72938	-6.7614e-002	1.2086e-002	4.8913e-002
17800	0.60326	-7.8152e-002	1.0139e-002	3.608e-002
17801	0.51761	-8.5307e-002	8.7825e-003	2.8489e-002
17802	0.57303	-8.0678e-002	9.6631e-003	3.3313e-002
17803	0.4535	-9.0662e-002	7.7493e-003	2.3316e-002
17804	0.35482	-9.8903e-002	6.129e-003	1.6256e-002
17805	0.41479	-9.3895e-002	7.1179e-003	2.0424e-002
17806	0.29561	-0.10385	5.1394e-003	1.2549e-002
17807	0.19694	-0.11208	3.4608e-003	7.3365e-003
17808	0.25573	-0.10718	4.4653e-003	1.0312e-002
17809	0.13773	-0.11702	2.436e-003	4.6988e-003
17810	3.9055e-002	-0.12526	6.9815e-004	1.1066e-003
17811	1.9528e-002	-0.12688	3.4981e-004	5.314e-004
17812	9.7846e-002	-0.12035	1.738e-003	3.108e-003
17813	1.8622e-002	1.0303	-3.1414e-004	9.415e-004
17814	5.6721e-002	1.0237	-9.4537e-004	3.7999e-003
17815	0.13651	1.0098	-2.2171e-003	1.3769e-002
17816	9.5672e-002	1.0169	-1.5747e-003	7.9935e-003
17817	0.17545	1.003	-2.8132e-003	2.0296e-002
17818	0.21252	0.9965	-3.3654e-003	2.6683e-002
17819	0.29332	0.98233	-4.5182e-003	4.1237e-002
17820	0.25146	0.98967	-3.9297e-003	3.3585e-002
17821	0.36829	0.96915	-5.525e-003	5.4194e-002
17822	0.45012	0.95473	-6.5546e-003	6.7186e-002
17823	0.40723	0.96229	-6.024e-003	6.0496e-002
17824	0.52405	0.94168	-7.4225e-003	7.8286e-002
17825	0.6069	0.92703	-8.3242e-003	8.9541e-002
17826	0.56299	0.9348	-7.8557e-003	8.3742e-002
17827	0.6798	0.91413	-9.0556e-003	9.8152e-002
17828	0.76367	0.89927	-9.8246e-003	0.10675
17829	0.71874	0.90723	-9.4222e-003	0.10231
17830	0.83555	0.88654	-1.0422e-002	0.11302
17831	0.87449	0.87963	-1.0721e-002	0.11576
17832	0.91342	0.87273	-1.1004e-002	0.11801
17833	0.9913	0.85893	-1.1519e-002	0.12123
17834	1.0302	0.85203	-1.1751e-002	0.12261
17835	1.0692	0.84514	-1.1966e-002	0.12389
17836	1.1356	0.83337	-1.2294e-002	0.12571
17837	1.186	0.82447	-1.251e-002	0.12627
17838	1.2249	0.81759	-1.2658e-002	0.12617
17839	1.2924	0.80567	-1.2873e-002	0.12498
17840	1.3418	0.79697	-1.2999e-002	0.12412
17841	1.3807	0.79012	-1.3078e-002	0.12362
17842	1.4492	0.77807	-1.3178e-002	0.12309
17843	1.4976	0.76959	-1.3216e-002	0.12236
17844	1.5365	0.76277	-1.3228e-002	0.12142
17845	1.6061	0.75061	-1.3207e-002	0.11891
17846	1.6534	0.74236	-1.3163e-002	0.11755
17847	1.6924	0.73557	-1.3107e-002	0.11696
17848	1.763	0.72332	-1.2964e-002	0.11714
17849	1.8093	0.7153	-1.2839e-002	0.11747
17850	1.8482	0.70856	-1.2717e-002	0.11763
17851	1.9199	0.69622	-1.2447e-002	0.11748
17852	1.9652	0.68843	-1.2247e-002	0.11769
17853	2.0041	0.68174	-1.2057e-002	0.11855
17854	2.0768	0.66931	-1.1658e-002	0.12201
17855	2.1211	0.66176	-1.1386e-002	0.12484
17856	2.1601	0.65512	-1.1129e-002	0.12739
17857	2.2338	0.6426	-1.0596e-002	0.13217
17858	2.277	0.63526	-1.0255e-002	0.13496
17859	2.316	0.62866	-9.9293e-003	0.13782
17860	2.3908	0.61604	-9.2575e-003	0.14439
17861	2.433	0.60891	-8.8492e-003	0.14902
17862	2.472	0.60233	-8.4542e-003	0.1535
17863	2.5478	0.58957	-7.6364e-003	0.16248
17864	2.589	0.58263	-7.1627e-003	0.1673
17865	2.6658	0.56969	-6.2265e-003	0.17747
17866	2.628	0.57606	-6.6961e-003	0.17227
17867	2.7047	0.56312	-5.7235e-003	0.18359
17868	2.745	0.55633	-5.1851e-003	0.19091
17869	2.8227	0.54317	-4.0854e-003	0.20658
17870	2.7839	0.54974	-4.6436e-003	0.19851
17871	2.8617	0.53656	-3.5049e-003	0.21456
17872	2.9009	0.5299	-2.9015e-003	0.22182
17873	2.9797	0.51643	-1.6242e-003	0.23557
17874	2.9399	0.52325	-2.2804e-003	0.22876
17875	2.1498	0.64404	1.8894e-002	0.12155
17876	2.2237	0.63169	1.8396e-002	0.12616
17877	1.9823	0.67201	2.0021e-002	0.11252
17878	2.0571	0.65952	1.9518e-002	0.11522
17879	2.0245	0.60155	2.8324e-002	8.4535e-002
17880	0.27789	0.48896	8.7673e-002	2.5392e-002
17881	1.0823	0.44783	7.7662e-002	3.3159e-002
17882	1.4334	0.42805	7.3473e-002	2.2029e-002
17883	0.74574	0.56793	7.1048e-002	5.9283e-002
17884	0.46077	0.41088	9.2346e-002	3.0204e-002
17885	0.4865	0.66486	6.6181e-002	5.8625e-002
17886	2.2224	0.38368	6.4045e-002	2.4937e-002
17887	0.23709	0.2652	0.11034	1.0648e-002
17888	0.25362	0.72827	6.4564e-002	3.4606e-002
17889	2.4596	0.37166	6.1006e-002	3.2778e-002
17890	1.1853	0.25887	9.7107e-002	4.031e-002
17891	1.0261	0.64192	5.7363e-002	7.7985e-002
17892	0.64609	0.32832	9.7795e-002	2.3511e-002
17893	1.2143	0.6811	4.8778e-002	9.1477e-002
17894	1.6904	0.22264	9.4235e-002	9.4765e-002
17895	1.9834	0.2457	8.7181e-002	9.4384e-002
17896	1.6852	0.4482	6.6187e-002	2.2493e-002
17897	0.4521	0.28459	0.10523	1.7743e-002
17898	0.91403	0.5056	7.4462e-002	5.0604e-002
17899	1.3993	0.25253	9.4719e-002	6.0681e-002
17900	1.2548	0.43812	7.5604e-002	2.5378e-002
17901	1.5166	0.58938	5.2518e-002	6.3893e-002
17902	2.6277	0.32954	6.4347e-002	3.5797e-002
17903	0.70265	0.72919	5.504e-002	8.0394e-002
17904	1.0107	0.25813	9.9741e-002	2.7002e-002
17905	0.86439	0.68446	5.6253e-002	8.7297e-002
17906	1.5619	0.32094	8.4061e-002	5.1708e-002
17907	0.603	0.49095	8.1722e-002	4.482e-002
17908	0.78427	0.42558	8.5346e-002	3.6609e-002
17909	2.0857	0.44655	5.8082e-002	2.6633e-002
17910	1.3616	0.62342	5.2021e-002	7.2676e-002
17911	0.14175	0.54643	8.4459e-002	1.3471e-002
17912	1.8407	0.23936	9.0032e-002	9.7933e-002
17913	0.62016	0.18806	0.11268	1.5847e-002
17914	0.13943	0.45942	9.294e-002	1.0734e-002
17915	1.6717	0.58375	4.961e-002	5.8732e-002
17916	2.3028	0.49957	4.542e-002	7.1283e-002
17917	2.1029	0.31831	7.5444e-002	5.7694e-002
17918	0.44836	0.79732	5.3592e-002	6.27e-002
17919	0.38227	0.57689	7.7058e-002	3.8232e-002
17920	0.4091	0.15627	0.11874	1.0816e-002
17921	2.2778	0.2588	8.1106e-002	7.3971e-002
17922	0.19795	0.85383	5.3426e-002	2.6688e-002
17923	1.1483	0.5669	6.3106e-002	6.1002e-002
17924	0.17457	0.14766	0.12271	4.9334e-003
17925	0.34129	0.33544	0.10183	1.8212e-002
17926	0.96235	0.38019	8.7181e-002	2.5007e-002
17927	2.7471	0.43576	4.372e-002	0.12609
17928	0.65282	0.61168	6.8305e-002	6.224e-002
17929	1.9328	0.3609	7.2671e-002	4.5111e-002
17930	0.5786	0.76307	5.4236e-002	7.6857e-002
17931	0.13003	0.70971	6.8851e-002	1.4062e-002
17932	2.6056	0.445	4.5973e-002	9.4611e-002
17933	1.5673	0.43474	7.0145e-002	2.238e-002
17934	1.7574	0.33298	7.934e-002	5.6241e-002
17935	0.11813	0.29509	0.1092	4.9814e-003
17936	0.48524	0.53819	7.9039e-002	4.5476e-002
17937	0.30039	0.83191	5.3359e-002	4.3368e-002
17938	0.25914	0.61047	7.6043e-002	3.0511e-002
17939	0.26022	0.37987	9.8718e-002	1.7429e-002
17940	2.4387	0.48445	4.4142e-002	8.6473e-002
17941	2.4956	0.26258	7.7315e-002	5.0374e-002
17942	2.339	0.37714	6.2648e-002	2.5587e-002
17943	1.5399	0.20829	9.8028e-002	8.9159e-002
17944	0.29794	0.15143	0.1207	8.3754e-003
17945	2.1906	0.47014	5.2417e-002	4.5764e-002
17946	1.2586	0.60423	5.6535e-002	6.8765e-002
17947	1.3255	0.34693	8.4858e-002	2.9683e-002
17948	1.3198	0.53222	6.352e-002	4.558e-002
17949	0.72603	0.22307	0.10757	1.7675e-002
17950	1.7818	0.53773	5.2835e-002	4.7426e-002
17951	0.51507	0.17873	0.11506	1.3265e-002
17952	1.2797	0.26226	9.5336e-002	4.7707e-002
17953	2.3872	0.26257	7.8931e-002	6.2632e-002
17954	1.0698	0.16609	0.10906	5.0788e-002
17955	1.1303	0.35253	8.744e-002	2.1204e-002
17956	0.1022	0.82982	5.7803e-002	9.6618e-003
17957	0.99804	0.7413	4.7104e-002	9.9068e-002
17958	1.417	0.5591	5.8333e-002	5.3254e-002
17959	0.75304	0.32244	9.6737e-002	2.1589e-002
17960	0.36939	0.45653	8.9308e-002	2.8529e-002
17961	1.0502	0.54169	6.7894e-002	5.4839e-002
17962	2.1379	0.22645	8.768e-002	0.10102
17963	0.55534	0.3634	9.5623e-002	2.7634e-002
17964	1.0813	0.75326	4.3824e-002	0.10586
17965	0.98264	0.15949	0.11091	4.3618e-002
17966	0.53271	0.27125	0.10538	1.7849e-002
17967	1.6568	0.32963	8.1439e-002	5.3144e-002
17968	1.2279	0.34973	8.6149e-002	2.4437e-002
17969	0.3196	0.24457	0.11118	1.2137e-002
17970	0.83957	0.7757	4.7064e-002	0.10075
17971	8.8775e-002	0.17646	0.12108	2.4915e-003
17972	0.69333	0.44887	8.4481e-002	3.9238e-002
17973	2.1302	0.54873	4.2865e-002	7.648e-002
17974	1.6211	0.51658	5.9051e-002	3.5289e-002
17975	1.2023	0.17904	0.1059	6.2489e-002
17976	2.863	0.43892	3.9849e-002	0.17686
17977	1.5708	0.66155	4.2498e-002	8.9051e-002
17978	0.87463	0.40116	8.6398e-002	3.1356e-002
17979	1.3193	0.17237	0.10515	7.697e-002
17980	0.88921	0.59443	6.5386e-002	6.9791e-002
17981	2.603	0.24165	7.9115e-002	4.8839e-002
17982	1.8858	0.60454	4.1681e-002	8.0804e-002
17983	2.1766	0.30919	7.5476e-002	5.685e-002
17984	1.4768	0.28219	9.006e-002	5.8209e-002
17985	1.117	0.64962	5.4526e-002	8.2445e-002
17986	2.662	0.24445	7.7845e-002	4.1738e-002
17987	0.57725	0.57053	7.402e-002	5.4952e-002
17988	0.57644	0.66527	6.4316e-002	6.6929e-002
17989	0.82988	0.5362	7.2782e-002	5.7405e-002
17990	1.4727	0.50896	6.3098e-002	3.7126e-002
17991	0.99946	0.48004	7.5639e-002	4.2031e-002
17992	1.8433	0.35005	7.5681e-002	5.1059e-002
17993	2.7157	0.31883	6.4458e-002	4.3225e-002
17994	2.541	0.35254	6.2338e-002	3.5359e-002
17995	1.503	0.67452	4.262e-002	9.3545e-002
17996	1.1701	0.44288	7.6615e-002	2.9396e-002
17997	1.3463	0.4383	7.3892e-002	2.3646e-002
17998	2.0219	0.33957	7.3934e-002	5.1548e-002
17999	1.4148	0.16821	0.10443	8.8669e-002
18000	2.0119	0.40957	6.4664e-002	2.637e-002
18001	0.92681	0.23795	0.10315	2.5321e-002
18002	0.97172	0.56885	6.6487e-002	6.2055e-002
18003	0.71587	0.13481	0.11695	2.5098e-002
18004	0.89901	0.31828	9.49e-002	1.986e-002
18005	0.69147	0.81017	4.6839e-002	8.9237e-002
18006	1.7792	0.62685	4.1545e-002	8.3619e-002
18007	1.0463	0.36609	8.7323e-002	2.1578e-002
18008	1.2031	0.50141	6.9385e-002	4.2176e-002
18009	0.19316	0.65473	7.2965e-002	2.3553e-002
18010	0.78352	0.70655	5.5659e-002	8.5532e-002
18011	1.1007	0.26126	9.8078e-002	3.2651e-002
18012	1.4976	0.3734	7.8819e-002	3.1527e-002
18013	0.94526	0.66292	5.6821e-002	8.2491e-002
18014	0.80506	0.62723	6.3602e-002	7.3888e-002
18015	2.5228	0.46657	4.4697e-002	9.3337e-002
18016	0.53164	0.4549	8.6675e-002	3.8278e-002
18017	0.14316	0.21536	0.11656	4.9019e-003
18018	0.61846	0.40681	9.0127e-002	3.3518e-002
18019	8.3244e-002	0.90861	5.061e-002	6.6619e-003
18020	0.15952	0.78154	6.1283e-002	1.9633e-002
18021	6.5731e-002	0.65387	7.5487e-002	4.2301e-003
18022	0.76034	0.7933	4.7024e-002	9.4452e-002
18023	2.214	0.55617	3.9583e-002	9.129e-002
18024	0.66852	0.53201	7.6274e-002	5.1247e-002
18025	0.9188	0.75836	4.7091e-002	0.10099
18026	1.6261	0.27069	8.9199e-002	7.316e-002
18027	0.71978	0.65598	6.2332e-002	7.1791e-002
18028	1.4051	0.31796	8.6941e-002	4.1608e-002
18029	7.1445e-002	0.40808	9.9027e-002	3.4241e-003
